transaction_id,sender_account,receiver_account,merchant_id,amount,payment_channel,transaction_timestamp,status,is_fraud,sender_customer_id,customer_risk,customer_city,customer_state,merchant_name,merchant_category,merchant_risk_score,device_id,device_type,operating_system,device_risk_score,transaction_type,currency,cross_border,fraud_type,aml_rule,transaction_risk_score
981716,52771,28951,7658,6782.02,UPI,2026-05-01 23:44:17.574101,Success,0,29287,Low,Anantapur,Odisha,Bains-Halder,Education,61,25443.0,Mobile,Android,70.0,Credit,INR,No,,,43
1476280,24953,162634,11854,4316.77,ATM,2026-04-09 04:16:17.574101,Success,0,13847,High,Gopalpur,Sikkim,Amble Group,Finance,83,138749.0,Mobile,Android,12.0,Credit,INR,No,,,58
935380,142643,63053,2109,2228.23,NEFT,2026-06-22 01:23:17.574101,Success,0,79150,High,Noida,Kerala,"Sridhar, Chawla and Rajan",Entertainment,51,65843.0,Tablet,iPadOS,3.0,Debit,INR,No,,,20
1504647,83266,169466,1738,2186.42,Debit Card,2026-04-21 20:40:17.574101,Success,0,46208,Low,Solapur,Odisha,"Varkey, Deep and Sridhar",Food,94,12528.0,Laptop,Windows,51.0,Debit,INR,No,,,47
106416,146978,127648,16526,836.57,ATM,2026-05-01 01:37:17.574101,Success,0,81558,Medium,Saharanpur,Madhya Pradesh,Dhingra-Bedi,Retail,24,106135.0,Tablet,Android,80.0,Debit,INR,No,,,9
1856721,115646,161842,10483,186.21,NEFT,2026-03-01 01:45:17.574101,Success,0,64210,Low,Junagadh,Meghalaya,"Edwin, Viswanathan and Dass",Finance,92,,,,,Credit,INR,No,,,19
1592469,172574,137652,1767,8211.5,NEFT,2026-03-12 18:25:17.574101,Success,0,95773,High,Bhilwara,Karnataka,"Sridhar, Mittal and Goyal",Retail,43,136815.0,Laptop,macOS,96.0,Credit,INR,No,,,66
178280,142565,135838,17799,3532.81,IMPS,2025-10-09 11:21:17.574101,Success,0,79109,Low,Jalna,Punjab,Savant-Borra,Finance,81,71052.0,Desktop,Windows,88.0,Credit,INR,No,,,24
310006,13399,76019,2444,2947.4,ATM,2026-03-31 15:05:17.574101,Success,0,7431,Low,Bhilai,Madhya Pradesh,"Taneja, Dubey and Saran",Travel,66,,,,,Credit,INR,No,,,53
1537409,172033,101451,7750,7916.43,Debit Card,2026-03-06 04:03:17.574101,Success,0,95461,Low,Hubli–Dharwad,Rajasthan,Dugal Ltd,Healthcare,17,,,,,Credit,INR,No,,,65
355616,126185,96715,6278,3764.91,UPI,2025-09-28 03:39:17.574101,Success,0,70061,High,Shimla,Karnataka,Aurora-Khatri,E-Commerce,49,94051.0,Mobile,Android,52.0,Debit,INR,No,,,12
1536714,96993,168589,12725,4730.37,Internet Banking,2026-02-17 12:44:17.574101,Success,0,53858,Low,Sangli-Miraj & Kupwad,Andhra Pradesh,Zachariah Group,Retail,9,4929.0,Tablet,Android,22.0,Debit,INR,No,,,64
1319622,142930,172546,3390,3284.89,Debit Card,2026-01-27 02:55:17.574101,Success,0,79309,High,Bokaro,Goa,Khatri-Mittal,Entertainment,45,19052.0,Desktop,Windows,52.0,Credit,INR,No,,,35
1936999,23481,42158,13916,5330.81,Mobile Banking,2025-10-06 05:15:17.574101,Success,0,13010,Low,Gandhinagar,Rajasthan,Chad-Uppal,Finance,78,,,,,Debit,INR,No,,,26
1469530,80440,173009,3646,7748.33,RTGS,2025-09-11 09:34:17.574101,Success,0,44663,Low,Raiganj,Assam,"Mannan, Narayan and Devi",Travel,29,72113.0,Laptop,macOS,98.0,Credit,INR,No,,,5
1032912,11223,10510,11342,1480.1,Internet Banking,2025-11-25 00:07:17.574101,Success,0,6227,Low,Ballia,Telangana,Bala LLC,Travel,35,,,,,Debit,INR,No,,,61
1118177,2154,11801,8924,6252.79,Internet Banking,2026-02-11 08:16:17.574101,Success,0,1187,Low,Bidhannagar,Manipur,"Mody, Kar and Tara",Travel,59,52451.0,Tablet,Android,78.0,Debit,INR,No,,,21
719387,179473,159104,14513,7881.9,IMPS,2025-09-28 15:17:17.574101,Success,0,99632,High,Purnia,Madhya Pradesh,Sidhu LLC,Food,48,5249.0,Laptop,Windows,2.0,Debit,INR,No,,,15
1229585,40379,51500,7139,8364.28,ATM,2025-12-20 02:28:17.574101,Success,0,22396,Low,Amroha,West Bengal,Mitter and Sons,Healthcare,68,48199.0,Laptop,Windows,10.0,Debit,INR,No,,,33
925714,66441,155785,18507,4006.79,Credit Card,2025-09-01 14:26:17.574101,Success,0,36832,Low,Burhanpur,Uttarakhand,"Sagar, Raghavan and Chad",Utility,100,73959.0,Mobile,iOS,6.0,Credit,INR,No,,,34
402843,93328,169537,9920,643.65,IMPS,2025-10-10 18:31:17.574101,Success,0,51820,Medium,Siliguri,Himachal Pradesh,"Ben, Kari and Din",Finance,36,44800.0,Desktop,Windows,54.0,Credit,INR,No,,,31
407369,23813,167310,722,554.16,RTGS,2025-08-28 17:55:17.574101,Success,0,13199,Medium,Panchkula,Kerala,Gandhi Inc,Food,8,42665.0,Mobile,Android,58.0,Credit,INR,No,,,69
79780,65133,67985,16243,1930.26,IMPS,2026-06-24 21:56:17.574101,Success,0,36112,High,Rourkela,Rajasthan,"Murty, Pall and Talwar",Entertainment,72,3113.0,Laptop,macOS,43.0,Credit,INR,No,,,58
861870,59105,27378,10523,2802.8,ATM,2026-03-21 08:08:17.574101,Success,0,32789,Low,Serampore,Mizoram,Ramachandran-Kothari,Food,88,,,,,Credit,INR,No,,,6
1614020,148273,32362,9274,2333.45,Credit Card,2025-12-23 22:50:17.574101,Success,0,82279,Low,Panvel,Goa,"Bhavsar, Nadkarni and Iyengar",Retail,77,101728.0,Desktop,Linux,47.0,Debit,INR,No,,,58
1066584,86328,139203,1226,2967.18,IMPS,2026-03-10 15:12:17.574101,Success,0,47925,Medium,Suryapet,Tamil Nadu,Rattan Ltd,E-Commerce,37,1410.0,Desktop,Linux,7.0,Credit,INR,No,,,1
183044,13237,12551,17100,1106.35,ATM,2025-10-16 03:34:17.574101,Success,0,7344,Medium,Bahraich,Mizoram,More Ltd,Healthcare,48,63243.0,Laptop,Windows,12.0,Credit,INR,No,,,13
1273239,167608,58232,5298,1742.75,ATM,2025-09-14 15:42:17.574101,Success,0,93033,Low,Serampore,Uttarakhand,Sodhi-Bir,E-Commerce,33,90856.0,Tablet,iPadOS,70.0,Credit,INR,No,,,37
646017,163150,168859,9986,4081.56,NEFT,2026-06-04 14:51:17.574101,Success,1,90564,Low,Chapra,Haryana,"Prashad, Memon and Kata",Finance,97,,,,,Credit,INR,No,Card Fraud,Cross Border,80
1203149,116761,48490,14474,7558.82,NEFT,2026-01-23 20:38:17.574101,Success,0,64833,High,Tezpur,Himachal Pradesh,Dey-Tailor,Entertainment,33,108616.0,Mobile,Android,89.0,Credit,INR,No,,,40
301542,119284,49174,5924,8612.53,RTGS,2025-11-07 02:27:17.574101,Success,0,66229,Medium,Amaravati,Manipur,Sagar-Chakraborty,Finance,81,,,,,Debit,INR,No,,,3
1615400,20733,67448,18295,170.94,Mobile Banking,2026-07-08 23:50:17.574101,Success,0,11485,Medium,Patna,Telangana,"Lanka, Mand and Gaba",Retail,63,,,,,Credit,INR,No,,,37
1431241,157928,109817,3170,2443.22,Internet Banking,2025-10-19 20:49:17.574101,Success,0,87647,Low,Alappuzha,Rajasthan,"Lal, Balay and Pall",Fuel,8,66512.0,Tablet,iPadOS,1.0,Debit,INR,No,,,37
469189,157169,29959,18209,1683.39,ATM,2025-09-19 03:54:17.574101,Success,0,87233,Medium,Aurangabad,Meghalaya,"Karpe, Natarajan and Mann",Education,78,73082.0,Mobile,iOS,35.0,Debit,INR,No,,,38
207379,1452,6110,6262,2507.16,Credit Card,2026-03-30 11:31:17.574101,Success,0,799,Low,Avadi,Punjab,Memon-Peri,E-Commerce,81,3331.0,Tablet,iPadOS,4.0,Credit,INR,No,,,64
402846,97129,166612,10531,1227.46,RTGS,2025-12-11 16:05:17.574101,Success,0,53936,Low,Aligarh,Rajasthan,"Grover, Sani and Modi",Utility,36,107330.0,Laptop,Windows,17.0,Debit,INR,No,,,59
1638990,27026,102614,16557,1186.54,IMPS,2025-11-05 20:23:17.574101,Success,0,14988,Low,Bongaigaon,Meghalaya,Master-Oza,Retail,9,,,,,Credit,INR,No,,,47
1095044,119908,59296,14802,4467.71,Debit Card,2025-12-21 20:19:17.574101,Failed,0,66572,Low,Bhopal,Kerala,Toor-Sem,Food,57,90985.0,Tablet,Android,78.0,Credit,INR,No,,,52
90536,64450,10918,6639,11247.55,NEFT,2026-01-08 04:04:17.574101,Success,0,35737,Low,Aligarh,Nagaland,"Ramachandran, Roy and Peri",Entertainment,14,51001.0,Tablet,Android,77.0,Credit,INR,No,,,23
892765,47008,133324,2777,2376.14,Credit Card,2026-01-20 20:36:17.574101,Success,0,26089,Medium,Ongole,Himachal Pradesh,Mall Inc,Finance,22,136387.0,Mobile,Android,4.0,Debit,INR,No,,,56
1041108,43628,114266,14923,5890.96,NEFT,2026-04-10 07:59:17.574101,Pending,0,24215,High,Dhanbad,Goa,Khatri-Bandi,Retail,25,,,,,Debit,INR,No,,,29
263776,144609,81796,581,3720.32,Credit Card,2025-10-05 09:09:17.574101,Success,0,80244,Low,Amroha,Maharashtra,"Dara, Parsa and Raja",Food,8,26398.0,Tablet,iPadOS,13.0,Credit,INR,No,,,43
1916701,88210,58109,2593,1504.59,Mobile Banking,2025-10-14 05:45:17.574101,Success,0,48964,Medium,Srinagar,West Bengal,Doshi LLC,Retail,47,47593.0,Tablet,iPadOS,10.0,Debit,INR,No,,,13
1412275,108030,174342,10199,5247.76,ATM,2026-06-22 23:03:17.574101,Success,0,59981,Medium,Bahraich,Haryana,Madan-Puri,Food,23,,,,,Credit,INR,No,,,11
1115685,40699,98513,18734,4049.4,RTGS,2026-03-12 14:29:17.574101,Pending,0,22572,Medium,Morbi,Meghalaya,"Dhar, Sant and Sidhu",Retail,30,,,,,Credit,INR,No,,,60
1487682,12076,107828,5406,4594.39,UPI,2026-01-30 13:01:17.574101,Success,0,6711,Low,Guntakal,Gujarat,Warrior-Mishra,Utility,75,51136.0,Laptop,macOS,51.0,Credit,INR,No,,,65
862686,43081,120828,17454,23186.43,ATM,2025-07-17 10:39:17.574101,Success,0,23911,Low,Gorakhpur,Goa,Nath PLC,Travel,27,24229.0,Laptop,Windows,53.0,Credit,INR,No,,,27
22613,167102,41062,13916,4885.5,ATM,2026-01-29 23:02:17.574101,Success,0,92759,Low,Sagar,Kerala,Chad-Uppal,Finance,78,,,,,Debit,INR,No,,,68
23606,161177,64983,3989,4320.72,ATM,2026-02-15 10:14:17.574101,Success,0,89461,Medium,Bikaner,Uttar Pradesh,Dugal Ltd,E-Commerce,45,,,,,Credit,INR,No,,,63
1064482,3042,104570,8848,4017.04,NEFT,2025-09-04 07:28:17.574101,Success,0,1679,High,Madurai,Odisha,Mand-Lata,Healthcare,100,134897.0,Tablet,Android,3.0,Credit,INR,No,,,29
1234574,167006,47018,15969,2561.62,IMPS,2025-09-27 16:37:17.574101,Pending,0,92704,Low,Bhusawal,Jharkhand,"Mistry, Bhasin and Nanda",Travel,8,,,,,Debit,INR,No,,,29
820934,29978,151924,7226,3217.32,Mobile Banking,2026-02-27 21:57:17.574101,Success,0,16651,High,Sikar,Jharkhand,"Buch, Deol and Chatterjee",Education,45,19821.0,Mobile,iOS,86.0,Debit,INR,No,,,49
1802724,70184,21732,11049,4676.54,NEFT,2025-09-16 09:41:17.574101,Success,0,38911,Low,Bhimavaram,Rajasthan,"Dar, Sachar and Hora",Finance,65,52223.0,Mobile,Android,4.0,Credit,INR,No,,,21
804802,31899,81773,14514,26797.99,NEFT,2025-09-04 12:12:17.574101,Success,0,17720,Low,Sasaram,Arunachal Pradesh,Sheth-Sathe,Healthcare,59,33947.0,Desktop,Windows,56.0,Credit,INR,No,,,49
1291914,110558,32881,13395,1291.44,NEFT,2025-09-18 19:31:17.574101,Success,0,61390,Low,Nandyal,Chhattisgarh,Bera and Sons,Entertainment,30,106844.0,Desktop,Windows,58.0,Credit,INR,No,,,26
1338890,72010,659,16483,5968.87,Debit Card,2026-04-28 13:41:17.574101,Success,0,39956,Medium,Faridabad,Bihar,Sehgal Inc,Finance,29,,,,,Debit,INR,No,,,20
1117481,12544,159207,9953,11121.45,NEFT,2025-08-13 21:07:17.574101,Success,0,6976,Medium,Bhimavaram,Maharashtra,Bail Group,Finance,13,88940.0,Mobile,iOS,44.0,Debit,INR,No,,,1
1586948,105598,70921,17900,6080.83,Mobile Banking,2026-03-09 03:23:17.574101,Success,0,58643,Medium,Delhi,Uttarakhand,"Mangat, Chokshi and Sahota",Fuel,50,89682.0,Mobile,Android,96.0,Credit,INR,No,,,18
158356,52345,76783,19303,1598.12,Debit Card,2026-01-12 04:18:17.574101,Success,0,29048,Low,Bellary,Meghalaya,"Bala, Batra and Misra",Food,77,27618.0,Laptop,macOS,30.0,Credit,INR,No,,,62
163500,36045,9154,19752,5052.15,NEFT,2025-07-28 08:45:17.574101,Success,0,19993,Low,Mahbubnagar,Haryana,Shan-Tripathi,Finance,4,133103.0,Tablet,Android,52.0,Credit,INR,No,,,52
1841256,79330,170145,484,3361.54,UPI,2026-06-11 03:39:17.574101,Success,0,44057,Medium,Chinsurah,Jharkhand,Kibe PLC,Retail,64,,,,,Credit,INR,No,,,53
30322,115705,66773,16172,5828.3,RTGS,2026-03-12 06:18:17.574101,Success,0,64246,Low,Durg,Kerala,Thakur Inc,E-Commerce,95,134451.0,Mobile,iOS,77.0,Debit,INR,No,,,25
1279473,25325,28202,1238,1626.85,Credit Card,2025-12-13 20:37:17.574101,Success,0,14046,Medium,Malegaon,Gujarat,Toor-Garde,Retail,49,22823.0,Mobile,iOS,37.0,Credit,INR,No,,,31
125811,75122,34662,11180,12486.62,IMPS,2025-11-23 07:01:17.574101,Success,0,41701,Low,Khora ,Telangana,Parekh-Pall,Entertainment,18,,,,,Credit,INR,No,,,61
1253258,179284,105540,11954,4431.3,Credit Card,2025-08-16 19:17:17.574101,Success,0,99525,Low,Bharatpur,West Bengal,Garde PLC,Food,79,29533.0,Desktop,Linux,97.0,Credit,INR,No,,,51
132359,58230,67916,15271,889.45,Debit Card,2026-02-24 22:53:17.574101,Success,0,32298,Medium,Sangli-Miraj & Kupwad,Tamil Nadu,Shukla Group,Retail,68,64499.0,Tablet,Android,10.0,Debit,EUR,Yes,,,38
1406703,103458,98316,15282,3624.64,IMPS,2026-02-23 05:43:17.574101,Success,0,57443,Low,Gandhinagar,Tripura,Ahuja-Sarraf,Finance,6,,,,,Credit,INR,No,,,31
1419904,297,157017,12866,7121.49,IMPS,2025-08-10 02:25:17.574101,Success,0,158,High,Proddatur,West Bengal,Malhotra LLC,Education,20,30141.0,Desktop,Linux,10.0,Debit,INR,No,,,10
1484459,67116,73362,12537,4808.24,Mobile Banking,2026-04-23 11:14:17.574101,Success,0,37213,Medium,Phusro,Chhattisgarh,Rajagopalan Inc,E-Commerce,13,87980.0,Mobile,iOS,23.0,Debit,INR,No,,,39
1806074,62370,1437,9532,1475.02,Internet Banking,2026-06-26 13:22:17.574101,Success,0,34585,Low,Ongole,Uttar Pradesh,Bava Inc,Finance,95,82570.0,Mobile,iOS,5.0,Debit,INR,No,,,5
1171100,54465,142209,17734,9316.54,Internet Banking,2026-06-27 21:04:17.574101,Success,0,30218,Medium,Thoothukudi,Uttar Pradesh,Setty LLC,Fuel,88,115664.0,Desktop,Windows,87.0,Credit,INR,No,,,54
1785021,54256,164100,11070,8265.39,ATM,2025-10-22 08:16:17.574101,Success,0,30098,Low,Kurnool,Arunachal Pradesh,Bhavsar Inc,Finance,60,98304.0,Tablet,Android,50.0,Credit,INR,No,,,37
523848,160136,12662,16482,738.56,ATM,2026-06-28 00:05:17.574101,Success,0,88868,Low,Phagwara,Odisha,"Peri, Hora and Mane",Healthcare,5,,,,,Credit,INR,No,,,6
973267,150901,26788,9543,3412.46,RTGS,2026-07-12 18:59:17.574101,Success,0,83748,Low,Aurangabad,Sikkim,Prashad PLC,Education,97,81600.0,Mobile,Android,22.0,Credit,INR,No,,,28
1355153,7958,146459,355,10163.41,ATM,2026-02-14 13:47:17.574101,Success,0,4434,Low,Bardhaman,Sikkim,Amble-Rana,Fuel,97,112.0,Mobile,Android,98.0,Credit,INR,No,,,43
1873670,24120,82687,19078,2387.19,Credit Card,2025-08-29 18:14:17.574101,Pending,0,13372,Low,Karawal Nagar,Tamil Nadu,Naik-Minhas,Education,96,,,,,Debit,INR,No,,,46
440993,22805,59779,5419,1990.65,Debit Card,2026-01-14 10:23:17.574101,Success,0,12648,Low,Bettiah,Himachal Pradesh,Mody-Kashyap,Travel,52,37350.0,Tablet,iPadOS,6.0,Credit,INR,No,,,29
425384,142810,158900,11463,469.6,IMPS,2026-04-04 12:22:17.574101,Success,0,79239,Medium,Kottayam,Uttar Pradesh,Nori-Venkataraman,Food,14,141140.0,Tablet,Android,14.0,Credit,INR,No,,,42
1911122,154058,81524,17495,3845.62,ATM,2025-07-20 17:28:17.574101,Success,0,85500,Low,Tenali,Telangana,"Bhagat, Krishnamurthy and Sehgal",Education,71,40002.0,Mobile,Android,92.0,Debit,INR,No,,,3
757748,131873,178534,1271,2788.21,IMPS,2025-12-13 15:22:17.574101,Success,0,73208,Low,Baranagar,Sikkim,"Deol, Jani and Varghese",E-Commerce,42,6604.0,Desktop,Windows,24.0,Debit,INR,No,,,12
693198,87356,28918,13824,554.21,ATM,2025-12-16 10:50:17.574101,Success,0,48502,High,Shahjahanpur,West Bengal,"Barman, Jain and Kalita",Travel,41,,,,,Credit,INR,No,,,47
1054091,24950,116182,4381,1286.37,Mobile Banking,2025-08-16 19:11:17.574101,Success,0,13845,Low,Kishanganj,Uttarakhand,"Vyas, Grewal and Kale",Fuel,22,84599.0,Laptop,macOS,69.0,Debit,INR,No,,,43
650906,13621,118233,6612,24569.71,Credit Card,2026-01-20 22:43:17.574101,Success,0,7551,Low,Vijayanagaram,Nagaland,Thakkar-Sen,Entertainment,28,127380.0,Laptop,macOS,9.0,Debit,INR,No,,,60
1802363,33349,133672,17929,928.26,Mobile Banking,2026-04-24 10:22:17.574101,Success,0,18509,Low,Karawal Nagar,Tamil Nadu,Zacharia-Joshi,Retail,26,,,,,Debit,INR,No,,,13
300703,85121,161190,12013,1847.32,NEFT,2026-04-23 00:58:17.574101,Success,0,47251,Low,Nellore,Odisha,Toor and Sons,Retail,69,,,,,Credit,INR,No,,,28
561030,170949,96399,9194,1849.32,UPI,2026-06-13 12:12:17.574101,Success,0,94857,Low,Mira-Bhayandar,Tamil Nadu,"Tak, Ratta and Johal",Food,18,91976.0,Desktop,Windows,37.0,Credit,EUR,Yes,,,66
601113,140043,166646,14840,1367.48,RTGS,2026-02-22 22:03:17.574101,Success,0,77716,High,Guna,Haryana,"Narang, Bajwa and Samra",Education,59,52286.0,Laptop,macOS,25.0,Debit,INR,No,,,5
1448818,4436,177753,2024,3982.8,Credit Card,2026-04-11 22:56:17.574101,Success,0,2455,Medium,Dhule,Bihar,Bala PLC,Food,59,21384.0,Tablet,Android,99.0,Debit,USD,Yes,,,10
1523095,104090,25163,3004,422.62,Mobile Banking,2025-09-13 23:35:17.574101,Success,0,57793,Medium,Buxar,Nagaland,Chowdhury-Bajwa,Fuel,68,38261.0,Desktop,Windows,58.0,Debit,INR,No,,,39
1829611,125203,143202,10299,1351.4,RTGS,2026-04-17 00:35:17.574101,Success,0,69508,Medium,Naihati,Rajasthan,Chandran-Shanker,Fuel,77,19289.0,Desktop,Windows,40.0,Debit,INR,No,,,23
646189,55116,75199,5919,2250.53,Mobile Banking,2025-12-03 18:10:17.574101,Success,0,30575,Low,Dibrugarh,Meghalaya,"Parsa, Yogi and Kari",Finance,48,3187.0,Mobile,Android,61.0,Debit,USD,Yes,,,66
13205,51222,96324,8409,2806.21,Debit Card,2026-03-22 02:08:17.574101,Success,0,28423,Low,Ulhasnagar,Maharashtra,Sinha PLC,Utility,17,3271.0,Laptop,Windows,85.0,Debit,INR,No,,,58
646628,77503,165369,12651,6617.22,RTGS,2025-12-14 01:55:17.574101,Success,0,43026,Low,Singrauli,Kerala,Sama-Raman,Travel,14,50363.0,Laptop,macOS,80.0,Debit,INR,No,,,4
1170383,46965,8670,7415,452.85,IMPS,2026-04-03 06:22:17.574101,Success,0,26064,Low,Pallavaram,Himachal Pradesh,"Date, Issac and Biswas",E-Commerce,99,60638.0,Desktop,Linux,16.0,Debit,INR,No,,,57
594041,152636,71158,14756,1229.02,NEFT,2025-12-29 14:54:17.574101,Success,0,84699,Low,Bhimavaram,Punjab,Nagy-Hayer,Finance,55,101170.0,Desktop,Linux,90.0,Credit,INR,No,,,7
181199,22552,114855,14291,1460.06,Internet Banking,2025-12-03 15:34:17.574101,Success,0,12502,Low,Eluru,Himachal Pradesh,"Natt, Thaker and Seshadri",Fuel,74,38406.0,Tablet,Android,21.0,Credit,INR,No,,,68
1971936,28086,486,229,2078.2,ATM,2026-05-06 06:03:17.574101,Success,0,15579,Low,South Dumdum,Madhya Pradesh,Chand LLC,Fuel,66,1101.0,Desktop,Linux,64.0,Debit,INR,No,,,48
620697,170690,153312,12789,8305.15,UPI,2025-11-12 09:58:17.574101,Success,0,94719,Low,Jamalpur,Chhattisgarh,"Pathak, Minhas and Pillai",Travel,89,,,,,Credit,INR,No,,,21
12401,13159,123501,8857,1690.87,Credit Card,2026-01-26 11:33:17.574101,Success,0,7305,Low,Satara,Uttar Pradesh,"Dixit, Sastry and Chacko",Utility,100,,,,,Debit,EUR,Yes,,,2
353581,116720,5386,15300,4835.19,Internet Banking,2025-09-10 14:28:17.574101,Success,1,64808,Medium,Mathura,West Bengal,Ranganathan Inc,Utility,2,,,,,Debit,INR,No,Smurfing,Dormant Account,89
334738,75022,104917,10244,857.47,ATM,2026-01-08 22:32:17.574101,Success,0,41641,Low,Nagpur,Meghalaya,Dora-Chand,Education,35,,,,,Credit,INR,No,,,47
1867415,162274,37058,13000,9247.91,Internet Banking,2026-05-26 21:17:17.574101,Success,0,90069,Medium,Ballia,Kerala,"Sunder, Pau and Manne",Finance,90,1885.0,Desktop,Linux,61.0,Credit,INR,No,,,13
1600040,127729,14924,13336,3679.32,UPI,2026-04-13 13:29:17.574101,Success,0,70920,Low,Vijayawada,Tamil Nadu,Mallick and Sons,Travel,98,57861.0,Desktop,Windows,90.0,Debit,USD,Yes,,,9
923508,92934,14486,9613,19572.18,Mobile Banking,2025-07-20 17:18:17.574101,Success,0,51590,High,Ratlam,Gujarat,Desai Ltd,Finance,74,42776.0,Desktop,Windows,80.0,Credit,INR,No,,,11
1447175,144772,30183,3910,3238.62,Mobile Banking,2026-06-05 05:18:17.574101,Success,0,80335,Low,Kirari Suleman Nagar,Karnataka,Chaudhuri PLC,Travel,36,90081.0,Mobile,iOS,15.0,Credit,INR,No,,,37
1538314,85404,11073,5559,6544.05,Internet Banking,2025-12-08 02:13:17.574101,Success,0,47404,Medium,Ranchi,Uttar Pradesh,Mishra Inc,Retail,35,46667.0,Desktop,Windows,64.0,Debit,INR,No,,,30
755068,106372,36295,17355,1216.66,Debit Card,2026-06-05 23:33:17.574101,Success,0,59070,Low,Gopalpur,Karnataka,Ghose-Raja,Healthcare,57,3855.0,Desktop,Windows,7.0,Credit,USD,Yes,,,69
208565,85195,80333,9420,5186.62,NEFT,2025-12-02 17:26:17.574101,Success,0,47291,Low,Bharatpur,Arunachal Pradesh,Mishra-Mandal,Food,10,,,,,Credit,INR,No,,,50
663038,31959,177856,3531,2153.3,Mobile Banking,2025-10-18 07:43:17.574101,Success,0,17749,High,Bangalore,Goa,Warrior Ltd,Healthcare,56,,,,,Debit,INR,No,,,54
1625385,66501,123364,9616,14784.11,Credit Card,2025-11-12 21:27:17.574101,Success,0,36864,Low,Bally,Punjab,Bandi PLC,Entertainment,96,65355.0,Desktop,Windows,34.0,Credit,USD,Yes,,,67
179590,154438,46814,11782,3625.69,UPI,2025-07-17 20:53:17.574101,Success,0,85720,Low,Satna,Meghalaya,Lala and Sons,Retail,84,4966.0,Desktop,Windows,42.0,Debit,INR,No,,,40
1044454,47944,84820,5161,2987.12,UPI,2025-12-28 10:47:17.574101,Success,0,26618,Low,Jorhat,Mizoram,"Basak, Bath and Mand",Retail,28,102632.0,Laptop,Windows,36.0,Credit,INR,No,,,4
1024331,123205,13095,11745,4381.69,Internet Banking,2025-09-18 22:34:17.574101,Success,0,68421,Medium,Firozabad,Mizoram,Anne and Sons,Utility,49,55147.0,Mobile,iOS,4.0,Debit,INR,No,,,35
461004,154003,137571,14866,262.4,Internet Banking,2025-10-28 08:07:17.574101,Success,0,85469,Low,Rampur,Haryana,"Padmanabhan, Borra and Doctor",Retail,46,57093.0,Laptop,Windows,58.0,Debit,INR,No,,,39
1611497,116201,175720,3195,2117.31,UPI,2025-08-17 15:46:17.574101,Success,0,64519,Low,Hubli–Dharwad,Jharkhand,Kar-Bath,E-Commerce,35,148282.0,Desktop,Windows,20.0,Credit,INR,No,,,33
584647,103995,49646,4426,6029.69,IMPS,2025-12-22 19:41:17.574101,Success,0,57743,Medium,Sambhal,Chhattisgarh,"Rajan, Chadha and Hans",Utility,78,64922.0,Mobile,iOS,53.0,Credit,INR,No,,,41
124178,112818,9386,6473,6628.45,RTGS,2025-09-27 00:49:17.574101,Success,0,62659,Low,Guntakal,Assam,Menon Ltd,E-Commerce,22,23466.0,Tablet,Android,24.0,Credit,INR,No,,,52
1068029,146802,91857,12037,438.49,UPI,2026-02-28 22:10:17.574101,Success,0,81462,Low,Thoothukudi,Odisha,Mallick LLC,Education,46,47415.0,Tablet,Android,85.0,Credit,INR,No,,,48
1653553,154000,69218,8195,7457.41,Internet Banking,2026-06-16 14:32:17.574101,Success,0,85468,Low,Danapur,Sikkim,Thakur-Kapadia,E-Commerce,1,,,,,Debit,INR,No,,,30
108356,119165,121844,11820,5976.75,RTGS,2026-04-26 10:25:17.574101,Success,0,66163,High,Arrah,Manipur,Sahni-Kar,Healthcare,20,10748.0,Tablet,Android,79.0,Credit,INR,No,,,46
1437860,148656,91728,6275,4049.04,Debit Card,2026-06-21 01:52:17.574101,Success,0,82485,Low,Coimbatore,Manipur,Natt LLC,Retail,82,,,,,Debit,INR,No,,,49
1488062,124857,159987,15851,679.95,Mobile Banking,2026-02-15 14:03:17.574101,Success,0,69324,Low,Meerut,Odisha,Mital-Vala,Healthcare,56,67116.0,Mobile,Android,39.0,Credit,INR,No,,,33
922308,51859,87137,13034,4072.82,Mobile Banking,2026-04-21 20:27:17.574101,Success,0,28769,High,Lucknow,Tripura,Oommen-Dhar,Utility,24,60011.0,Desktop,Windows,28.0,Credit,INR,No,,,11
659836,59217,51977,3777,4080.52,NEFT,2025-10-20 03:03:17.574101,Success,0,32851,High,Gudivada,Telangana,Hegde-Wali,Entertainment,29,7730.0,Mobile,Android,68.0,Credit,INR,No,,,46
1182904,67053,71571,4463,3195.55,Mobile Banking,2026-02-23 21:49:17.574101,Success,0,37174,Low,Bulandshahr,Kerala,"Sinha, Nagar and Bera",Entertainment,40,61265.0,Laptop,macOS,9.0,Credit,INR,No,,,38
861802,74412,148435,6716,1086.78,NEFT,2026-03-07 23:42:17.574101,Success,0,41298,Low,Malda,Uttar Pradesh,Char-Munshi,Fuel,94,,,,,Credit,INR,No,,,44
1021445,7847,85685,8150,3320.93,Debit Card,2025-11-04 00:43:17.574101,Success,0,4372,Low,Ajmer,Karnataka,"Mannan, Acharya and Nayar",Healthcare,63,38355.0,Mobile,iOS,86.0,Debit,INR,No,,,62
1557340,96669,76832,10806,1026.16,IMPS,2025-10-21 05:59:17.574101,Success,0,53678,Low,Serampore,Arunachal Pradesh,"Sinha, Randhawa and Madan",Travel,47,57262.0,Desktop,Windows,91.0,Credit,INR,No,,,40
